STATECD,COUNTYCD,PLOT,start_year,end_year,mortality_pct
17,155,20001,2010,2016,27.272727272727273
17,155,20004,2003,2008,0.0
17,155,20004,2008,2013,7.6923076923076925
17,155,20004,2013,2020,16.666666666666668
17,155,20012,2005,2010,42.30769230769231
17,155,20012,2010,2016,0.0
17,155,20023,2009,2014,0.0
17,155,20023,2014,2021,12.121212121212121
17,155,20024,2005,2010,0.0
17,155,20024,2010,2016,0.0
17,155,20024,2016,2023,0.0
17,157,7,1985,1998,0.0
17,157,9,1985,1998,0.0
17,157,12,1985,1998,0.0
17,157,15,1985,1998,0.0
17,157,20,1985,1998,37.5
17,157,31,1985,1998,0.0
17,157,34,1985,1998,0.0
17,157,43,1985,1998,17.94871794871795
17,157,67,1985,1998,0.0
17,157,68,1985,1998,0.0
17,157,71,1985,1998,0.0
17,157,73,1985,1998,38.70967741935484
17,157,74,1985,1998,0.0
17,157,75,1985,1998,0.0
17,157,78,1985,1998,0.0
17,157,84,1985,1998,0.0
17,157,91,1985,1998,0.0
17,157,99,1985,1998,0.0
17,157,102,1985,1998,48.275862068965516
17,157,104,1985,1998,0.0
17,157,105,1985,1998,0.0
17,157,106,1985,1998,0.0
17,157,109,1985,1998,0.0
17,157,111,1985,1998,57.4468085106383
17,157,113,1985,1998,0.0
17,157,114,1985,1998,9.67741935483871
17,157,20001,2003,2008,0.0
17,157,20001,2008,2013,0.0
17,157,20001,2013,2020,3.125
17,157,20006,2004,2009,0.0
17,157,20006,2009,2014,3.4482758620689653
17,157,20006,2014,2021,17.857142857142858
17,157,20012,2003,2008,0.0
17,157,20012,2008,2013,0.0
17,157,20012,2013,2019,27.272727272727273
17,157,20049,2004,2009,0.0
17,157,20049,2009,2015,46.42857142857143
17,157,20049,2015,2022,0.0
17,157,20050,2001,2006,0.0
17,157,20050,2006,2011,0.0
17,157,20050,2011,2018,0.0
17,157,20052,2003,2008,0.0
17,157,20052,2008,2013,0.0
17,157,20070,2015,2022,0.0
17,157,20091,2005,2010,0.0
17,157,20091,2010,2015,0.0
17,157,20091,2015,2022,2.0833333333333335
17,157,20092,2004,2009,0.0
17,157,20092,2009,2014,10.0
17,157,20092,2014,2021,0.0
17,157,20094,2001,2006,0.0
17,157,20094,2006,2011,2.6315789473684212
17,157,20094,2011,2017,0.0
17,157,20094,2017,2024,0.0
17,157,20102,2003,2008,0.0
17,157,20102,2008,2013,0.0
17,157,20102,2013,2019,0.0
17,157,20108,2005,2010,21.428571428571427
17,157,20108,2010,2015,0.0
17,157,20108,2015,2022,27.272727272727273
17,157,20111,2004,2009,16.666666666666668
17,157,20111,2009,2014,0.0
17,157,20111,2014,2021,13.333333333333334
17,157,20113,2005,2010,0.0
17,157,20113,2010,2023,0.0
17,157,20124,2002,2007,7.6923076923076925
17,157,20124,2007,2012,4.166666666666667
17,157,20124,2012,2019,8.695652173913043
17,157,20129,2003,2008,30.0
17,157,20129,2008,2013,0.0
17,157,20129,2013,2020,0.0
17,157,20132,2003,2020,65.71428571428571
17,157,20200,2005,2015,14.545454545454545
17,157,20200,2015,2022,0.0
17,157,20201,2001,2006,0.0
17,157,20201,2006,2011,13.333333333333334
17,157,20201,2011,2017,0.0
17,157,20201,2017,2024,0.0
17,157,29990,2004,2009,0.0
17,157,29990,2009,2014,0.0
17,157,29990,2014,2021,0.0
17,159,23,1985,1998,0.0
17,159,24,1985,1998,18.91891891891892
17,159,25,1985,1998,31.57894736842105
17,159,39,1985,1998,0.0
17,159,42,1985,1998,14.285714285714286
17,159,51,1985,1998,0.0
17,159,52,1985,1998,0.0
17,159,56,1985,1998,0.0
17,159,20003,2003,2008,0.0
17,159,20003,2008,2013,0.0
17,159,20003,2013,2020,0.0
17,159,20019,2006,2011,0.0
17,159,20019,2011,2018,0.0
17,159,20032,2004,2009,0.0
17,159,20032,2009,2014,0.0
17,159,20032,2014,2021,0.0
17,159,20036,2004,2009,0.0
17,159,20036,2009,2014,0.0
17,159,20036,2014,2021,3.6363636363636362
17,159,20046,2011,2016,0.0
17,159,20056,2004,2009,0.0
17,159,20056,2009,2015,0.0
17,159,20056,2015,2022,0.0
17,159,20074,2002,2007,0.0
17,159,20074,2007,2012,0.0
17,159,20074,2012,2018,0.0
17,161,31,1985,1998,0.0
17,161,36,1985,1998,21.05263157894737
17,161,37,1985,1998,5.714285714285714
17,161,39,1985,1998,0.0
17,161,69,1985,1998,0.0
17,161,20003,2002,2007,0.0
17,161,20003,2007,2012,0.0
17,161,20003,2012,2019,23.076923076923077
17,161,20007,2004,2009,7.142857142857143
17,161,20007,2009,2014,0.0
17,161,20007,2014,2021,0.0
17,161,20008,2001,2006,0.0
17,161,20008,2006,2024,70.0
17,161,20009,2005,2010,0.0
17,161,20009,2010,2015,0.0
17,161,20010,2002,2007,0.0
17,161,20010,2007,2012,12.5
17,161,20010,2012,2018,0.0
17,161,20042,2001,2006,4.545454545454546
17,161,20042,2006,2011,0.0
17,161,20042,2011,2017,4.761904761904762
17,161,20042,2017,2024,5.0
17,161,20043,2005,2010,0.0
17,161,20043,2010,2016,0.0
17,161,20062,2004,2009,0.0
17,161,20062,2009,2014,10.0
17,161,20062,2014,2021,5.555555555555555
17,161,20068,2005,2010,0.0
17,161,20068,2010,2015,20.0
17,161,20075,2003,2008,0.0
17,161,20075,2008,2013,0.0
17,161,20075,2013,2020,0.0
17,161,20081,2001,2006,8.88888888888889
17,161,20081,2006,2011,9.75609756097561
17,161,20081,2011,2017,0.0
17,161,20081,2017,2024,32.5
17,163,22,1985,1998,42.857142857142854
17,163,23,1985,1998,0.0
17,163,53,1985,1998,31.428571428571427
17,163,56,1985,1998,21.62162162162162
17,163,85,1985,1998,54.054054054054056
17,163,105,1985,1998,0.0
17,163,108,1985,1998,0.0
17,163,111,1985,1998,0.0
17,163,115,1985,1998,0.0
17,163,117,1985,1998,45.65217391304348
17,163,123,1985,1998,10.81081081081081
17,163,20003,2001,2006,0.0
17,163,20003,2006,2011,0.0
17,163,20003,2011,2017,0.0
17,163,20003,2017,2024,0.0
17,163,20007,2004,2009,0.0
17,163,20007,2009,2014,0.0
17,163,20007,2014,2021,0.0
17,163,20013,2003,2008,6.666666666666667
17,163,20013,2008,2013,0.0
17,163,20013,2013,2020,0.0
17,163,20019,2007,2012,0.0
17,163,20019,2012,2018,0.0
17,163,20028,2002,2007,0.0
17,163,20028,2007,2012,0.0
17,163,20028,2012,2018,0.0
17,163,20032,2003,2008,0.0
17,163,20032,2008,2013,3.225806451612903
17,163,20032,2013,2020,3.3333333333333335
17,163,20048,2001,2006,0.0
17,163,20048,2006,2011,0.0
17,163,20048,2011,2017,0.0
17,163,20048,2017,2024,0.0
17,163,20074,2001,2006,0.0
17,163,20074,2006,2011,0.0
17,163,20074,2011,2017,15.0
17,163,20074,2017,2024,0.0
17,163,20076,2002,2007,4.761904761904762
17,163,20076,2007,2012,0.0
17,163,20076,2012,2018,0.0
17,163,20089,2003,2008,20.0
17,163,20089,2008,2013,0.0
17,163,20089,2013,2020,0.0
17,163,20091,2002,2012,0.0
17,163,20091,2012,2019,0.0
17,163,20105,2005,2010,42.857142857142854
17,163,20105,2010,2016,0.0
17,163,20105,2016,2023,0.0
17,163,20136,2005,2023,0.0
17,163,20148,2002,2007,76.92307692307692
17,165,2,1985,1998,39.473684210526315
17,165,13,1985,1998,32.0
17,165,14,1985,1998,31.428571428571427
17,165,15,1985,1998,0.0
17,165,19,1985,1998,0.0
17,165,22,1985,1998,35.483870967741936
17,165,38,1985,1998,9.375
17,165,40,1985,1998,0.0
17,165,53,1985,1998,22.5
17,165,65,1985,1998,48.57142857142857
17,165,67,1985,1998,0.0
17,165,9001,1985,1998,0.0
17,165,9002,1985,1998,0.0
17,165,9003,1985,1998,0.0
17,165,9004,1985,1998,0.0
17,165,9005,1985,1998,0.0
17,165,10206,2007,2012,0.0
17,165,10206,2012,2019,0.0
17,165,10207,2008,2013,0.0
17,165,10207,2013,2020,0.0
17,165,20002,2002,2007,0.0
17,165,20002,2007,2012,0.0
17,165,20002,2012,2019,16.129032258064516
17,165,20007,2004,2009,2.3255813953488373
17,165,20007,2009,2015,0.0
17,165,20007,2015,2022,16.666666666666668
17,165,20010,2002,2007,0.0
17,165,20010,2007,2012,0.0
17,165,20010,2012,2018,3.125
17,165,20030,2004,2009,5.714285714285714
17,165,20030,2009,2014,0.0
17,165,20030,2014,2021,0.0
17,165,20038,2004,2009,0.0
17,165,20038,2009,2015,0.0
17,165,20038,2015,2022,0.0
17,165,20049,2006,2011,30.76923076923077
17,165,20049,2011,2016,0.0
17,165,20049,2016,2023,0.0
17,165,20057,2003,2008,0.0
17,165,20057,2008,2013,0.0
17,165,20057,2013,2020,0.0
17,165,20065,2005,2010,0.0
17,165,20065,2010,2015,0.0
17,165,20065,2015,2022,0.0
17,165,20066,2002,2007,16.129032258064516
17,165,20066,2007,2012,3.8461538461538463
17,165,20066,2012,2018,0.0
17,165,20067,2016,2023,0.0
17,165,20073,2012,2018,0.0
17,165,20078,2012,2019,0.0
17,165,20080,2007,2012,0.0
17,165,20080,2012,2018,5.0
17,165,20203,2004,2009,0.0
17,165,20203,2009,2014,7.407407407407407
17,165,20203,2014,2021,0.0
17,165,20204,2005,2010,0.0
17,165,20204,2010,2015,10.714285714285714
17,165,20204,2015,2022,12.0
17,165,20205,2005,2010,0.0
17,165,20205,2010,2015,0.0
17,165,20205,2015,2022,0.0
17,165,29998,2013,2019,0.0
17,167,12,1985,1998,19.148936170212767
17,167,49,1985,1998,9.67741935483871
17,167,58,1985,1998,0.0
17,167,60,1985,1998,16.129032258064516
17,167,61,1985,1998,0.0
17,167,75,1985,1998,0.0
17,167,101,1985,1998,15.789473684210526
17,167,109,1985,1998,15.384615384615385
17,167,111,1985,1998,35.483870967741936
17,167,112,1985,1998,0.0
17,167,119,1985,1998,36.666666666666664
17,167,20004,2003,2008,0.0
17,167,20004,2008,2013,0.0
17,167,20004,2013,2020,0.0
17,167,20030,2002,2007,52.94117647058823
17,167,20030,2007,2012,0.0
17,167,20030,2012,2018,0.0
17,167,20037,2004,2009,0.0
17,167,20037,2009,2015,10.869565217391305
17,167,20037,2015,2022,12.195121951219512
17,167,20094,2017,2024,0.0
17,167,20095,2005,2010,0.0
17,167,20095,2010,2015,3.4482758620689653
17,167,20095,2015,2022,0.0
17,167,20096,2001,2006,5.555555555555555
17,167,20096,2006,2011,0.0
17,167,20096,2011,2017,0.0
17,167,20096,2017,2024,29.41176470588235
17,167,20122,2004,2009,0.0
17,167,20122,2009,2014,0.0
17,167,20122,2014,2021,0.0
17,167,20123,2005,2010,28.571428571428573
17,167,20138,2004,2009,0.0
17,167,20138,2009,2022,17.391304347826086
17,167,20202,2004,2009,0.0
17,169,4,1985,1998,0.0
17,169,8,1985,1998,11.11111111111111
17,169,10,1985,1998,48.0
17,169,21,1985,1998,32.5
17,169,23,1985,1998,21.875
17,169,25,1985,1998,0.0
17,169,30,1985,1998,45.945945945945944
17,169,41,1985,1998,16.666666666666668
17,169,42,1985,1998,0.0
17,169,52,1985,1998,0.0
17,169,53,1985,1998,0.0
17,169,60,1985,1998,12.903225806451612
17,169,61,1985,1998,18.75
17,169,63,1985,1998,41.37931034482759
17,169,66,1985,1998,58.97435897435897
17,169,67,1985,1998,0.0
17,169,76,1985,1998,0.0
17,169,83,1985,1998,28.205128205128204
17,169,20008,2004,2009,0.0
17,169,20008,2009,2014,0.0
17,169,20008,2014,2021,3.125
17,169,20009,2001,2006,0.0
17,169,20009,2006,2011,0.0
17,169,20009,2011,2017,0.0
17,169,20011,2003,2008,0.0
17,169,20011,2008,2013,0.0
17,169,20011,2013,2020,0.0
17,169,20012,2002,2007,0.0
17,169,20013,2004,2021,27.272727272727273
17,169,20021,2004,2009,0.0
17,169,20021,2009,2015,2.857142857142857
17,169,20021,2015,2022,11.764705882352942
17,169,20026,2004,2014,0.0
17,169,20026,2014,2021,33.333333333333336
17,169,20037,2003,2008,0.0
17,169,20037,2008,2013,0.0
17,169,20038,2001,2006,0.0
17,169,20038,2006,2011,2.7777777777777777
17,169,20038,2011,2017,5.714285714285714
17,169,20038,2017,2024,0.0
17,169,20041,2002,2007,5.2631578947368425
17,169,20041,2007,2012,0.0
17,169,20041,2012,2019,0.0
17,169,20044,2001,2006,0.0
17,169,20044,2006,2011,0.0
17,169,20044,2011,2016,9.375
17,169,20044,2016,2023,0.0
17,169,20050,2011,2017,0.0
17,169,20051,2001,2006,0.0
17,169,20051,2006,2011,0.0
17,169,20051,2011,2017,0.0
17,169,20053,2002,2007,0.0
17,169,20053,2007,2012,3.225806451612903
17,169,20053,2012,2018,3.3333333333333335
17,169,20059,2002,2012,0.0
17,169,20059,2012,2018,0.0
17,169,20060,2003,2008,0.0
17,169,20060,2008,2013,0.0
17,169,20060,2013,2020,0.0
17,169,20068,2013,2019,0.0
17,169,20074,2002,2007,0.0
17,169,20074,2007,2012,0.0
17,169,20074,2012,2018,9.523809523809524
17,169,20076,2001,2006,0.0
17,169,20076,2006,2017,17.857142857142858
17,169,20076,2017,2024,0.0
17,169,20080,2004,2009,0.0
17,169,20080,2009,2014,0.0
17,169,20083,2005,2023,19.565217391304348
17,169,20200,2003,2008,0.0
17,169,20200,2008,2013,0.0
17,169,20200,2013,2020,21.428571428571427
17,169,20201,2002,2007,0.0
17,169,20201,2007,2012,0.0
17,169,20201,2012,2018,4.761904761904762
17,171,9,1985,1998,18.51851851851852
17,171,28,1985,1998,0.0
17,171,39,1985,1998,0.0
17,171,51,1985,1998,0.0
17,171,20014,2003,2008,0.0
17,171,20014,2008,2020,0.0
17,171,20051,2005,2010,33.333333333333336
17,171,20051,2010,2015,0.0
17,171,20051,2015,2022,0.0
17,173,31,1985,1998,35.714285714285715
17,173,65,1985,1998,0.0
17,173,66,1985,1998,0.0
17,173,67,1985,1998,40.90909090909091
17,173,96,1985,1998,20.0
17,173,125,1985,1998,37.93103448275862
17,173,126,1985,1998,0.0
17,173,131,1985,1998,25.0
17,173,136,1985,1998,0.0
17,173,139,1985,1998,34.146341463414636
17,173,140,1985,1998,24.137931034482758
17,173,148,1985,1998,0.0
17,173,20040,2002,2007,0.0
17,173,20040,2007,2012,14.285714285714286
17,173,20040,2012,2018,12.5
17,173,20050,2001,2006,12.5
17,173,20050,2006,2011,0.0
17,173,20050,2011,2018,0.0
17,173,20063,2003,2008,0.0
17,173,20063,2008,2013,0.0
17,173,20063,2013,2020,0.0
17,173,20066,2002,2012,6.25
17,173,20066,2012,2019,0.0
17,173,20071,2003,2008,0.0
17,173,20071,2008,2013,16.216216216216218
17,173,20071,2013,2020,3.225806451612903
17,173,20077,2001,2006,0.0
17,173,20077,2006,2024,0.0
17,173,20083,2001,2006,0.0
17,173,20083,2006,2011,0.0
17,173,20083,2011,2017,0.0
17,173,20083,2017,2024,0.0
17,173,20105,2005,2010,0.0
17,173,20105,2010,2015,4.761904761904762
17,173,20105,2015,2022,0.0
17,173,20108,2004,2015,27.272727272727273
17,173,20108,2015,2022,0.0
17,173,20121,2004,2009,0.0
17,173,20127,2003,2008,0.0
17,173,20127,2008,2013,0.0
17,173,20127,2013,2019,0.0
17,173,20145,2001,2006,0.0
17,173,20145,2006,2011,0.0
17,173,20145,2011,2017,0.0
17,173,20145,2017,2024,16.666666666666668
17,175,27,1985,1998,17.77777777777778
17,175,20026,2005,2010,0.0
17,175,20026,2010,2016,44.89795918367347
17,175,20026,2016,2023,7.407407407407407
17,177,21,1985,1998,0.0
17,177,24,1985,1998,0.0
17,177,56,1985,1998,0.0
17,177,59,1985,1998,0.0
17,177,76,1985,1998,0.0
17,177,80,1985,1998,0.0
17,177,85,1985,1998,0.0
17,177,20029,2005,2022,24.444444444444443
17,177,20036,2003,2008,0.0
17,177,20036,2008,2013,3.5714285714285716
17,177,20036,2013,2020,33.333333333333336
17,177,20071,2003,2008,2.6315789473684212
17,177,20071,2008,2013,0.0
17,177,20071,2013,2020,0.0
17,177,20106,2013,2020,0.0
17,177,20107,2004,2009,0.0
17,177,20107,2009,2015,0.0
17,177,20107,2015,2022,15.384615384615385
17,179,1,1985,1998,39.53488372093023
17,179,6,1985,1998,13.333333333333334
17,179,17,1985,1998,38.095238095238095
17,179,40,1985,1998,20.408163265306122
17,179,55,1985,1998,0.0
17,179,78,1985,1998,0.0
17,179,98,1985,1998,0.0
17,179,20017,2005,2010,34.69387755102041
17,179,20017,2010,2016,0.0
17,179,20017,2016,2023,0.0
17,179,20027,2004,2021,26.666666666666668
17,179,20035,2004,2009,0.0
17,179,20035,2009,2014,0.0
17,179,20061,2008,2013,0.0
17,179,20061,2013,2020,0.0
17,179,20066,2005,2010,0.0
17,179,20066,2010,2023,42.857142857142854
17,179,20088,2002,2007,0.0
17,179,20088,2007,2012,6.25
17,179,20088,2012,2019,0.0
17,181,7,1985,1998,0.0
17,181,9,1985,1998,0.0
17,181,11,1985,1998,0.0
17,181,12,1985,1998,0.0
17,181,16,1985,1998,24.324324324324323
17,181,20,1985,1998,0.0
17,181,23,1985,1998,0.0
17,181,28,1985,1998,0.0
17,181,34,1985,1998,0.0
17,181,51,1985,1998,41.1764705882353
17,181,56,1985,1998,0.0
17,181,63,1985,1998,0.0
17,181,65,1985,1998,26.53061224489796
17,181,66,1985,1998,30.0
17,181,67,1985,1998,0.0
17,181,9003,1985,1998,0.0
17,181,9005,1985,1998,0.0
17,181,9007,1985,1998,0.0
17,181,9008,1985,1998,0.0
17,181,9009,1985,1998,0.0
17,181,9010,1985,1998,0.0
17,181,9011,1985,1998,0.0
17,181,9012,1985,1998,0.0
17,181,9013,1985,1998,0.0
17,181,10209,2006,2011,0.0
17,181,10209,2011,2018,0.0
17,181,10210,2007,2012,0.0
17,181,10210,2012,2018,0.0
17,181,10211,2007,2012,0.0
17,181,10211,2012,2018,9.090909090909092
17,181,10212,2007,2012,0.0
17,181,10212,2012,2019,5.405405405405405
17,181,10213,2008,2013,0.0
17,181,10213,2013,2020,0.0
17,181,10214,2008,2013,0.0
17,181,10214,2013,2020,0.0
17,181,10215,2008,2013,0.0
17,181,10215,2013,2020,13.157894736842104
17,181,20003,2002,2012,0.0
17,181,20003,2012,2018,0.0
17,181,20007,2017,2024,0.0
17,181,20008,2010,2015,0.0
17,181,20008,2015,2022,0.0
17,181,20009,2005,2010,4.545454545454546
17,181,20009,2010,2015,0.0
17,181,20009,2015,2022,0.0
17,181,20013,2005,2010,0.0
17,181,20013,2010,2015,0.0
17,181,20013,2015,2022,0.0
17,181,20020,2004,2009,0.0
17,181,20020,2009,2014,0.0
17,181,20020,2014,2021,4.761904761904762
17,181,20023,2001,2006,0.0
17,181,20023,2006,2011,0.0
17,181,20023,2011,2017,3.5714285714285716
17,181,20023,2017,2024,7.407407407407407
17,181,20024,2001,2006,0.0
17,181,20024,2006,2011,4.545454545454546
17,181,20024,2011,2017,0.0
17,181,20024,2017,2024,12.5
17,181,20025,2003,2008,0.0
17,181,20025,2008,2013,5.555555555555555
17,181,20025,2013,2019,0.0
17,181,20038,2005,2010,0.0
17,181,20038,2010,2016,6.25
17,181,20038,2016,2023,0.0
17,181,20040,2004,2009,0.0
17,181,20040,2009,2015,0.0
17,181,20040,2015,2022,0.0
17,181,20049,2004,2009,37.5
17,181,20049,2009,2014,0.0
17,181,20049,2014,2021,0.0
17,181,20050,2008,2013,0.0
17,181,20050,2013,2020,0.0
17,181,20053,2002,2007,0.0
17,181,20053,2007,2012,0.0
17,181,20053,2012,2019,0.0
17,181,20058,2004,2009,0.0
17,181,20058,2009,2015,15.0
17,181,20058,2015,2022,5.882352941176471
17,181,20067,2004,2009,3.125
17,181,20067,2009,2015,0.0
17,181,20067,2015,2022,0.0
17,181,20068,2005,2010,0.0
17,181,20068,2010,2016,0.0
17,181,20068,2016,2023,0.0
17,181,20074,2003,2008,27.77777777777778
17,181,20074,2008,2013,0.0
17,181,20074,2013,2019,0.0
17,181,20075,2001,2006,0.0
17,181,20075,2006,2011,0.0
17,181,20075,2011,2018,0.0
17,181,20078,2002,2007,0.0
17,181,20078,2007,2012,22.22222222222222
17,181,20078,2012,2018,0.0
17,181,20079,2003,2008,0.0
17,181,20079,2008,2013,33.333333333333336
17,181,20079,2013,2020,50.0
17,181,20200,2005,2010,0.0
17,181,20200,2010,2016,0.0
17,181,20200,2016,2023,0.0
17,181,20202,2004,2009,0.0
17,181,20202,2009,2014,0.0
17,181,20202,2014,2021,0.0
17,181,20203,2004,2009,0.0
17,181,20203,2009,2015,3.8461538461538463
17,181,20203,2015,2022,4.0
17,181,20204,2005,2010,0.0
17,181,20204,2010,2016,0.0
17,181,20204,2016,2023,11.764705882352942
17,181,20205,2005,2010,0.0
17,181,20206,2005,2010,0.0
17,181,20206,2010,2016,0.0
17,181,20206,2016,2023,0.0
17,181,20207,2004,2009,0.0
17,181,20207,2009,2014,0.0
17,181,20207,2014,2021,0.0
17,181,20208,2004,2009,0.0
17,181,20208,2009,2015,0.0
17,181,20208,2015,2022,12.727272727272727
17,181,29003,2004,2009,0.0
17,181,29003,2009,2014,0.0
17,181,29003,2014,2021,0.0
17,181,29005,2002,2007,0.0
17,181,29005,2007,2012,0.0
17,181,29005,2012,2018,8.571428571428571
17,181,29013,2001,2006,4.761904761904762
17,181,29013,2006,2011,5.0
17,181,29013,2011,2017,0.0
17,181,29013,2017,2024,0.0
17,181,29992,2016,2023,0.0
17,183,54,1985,1998,0.0
17,183,60,1985,1998,0.0
17,183,62,1985,1998,0.0
17,183,90,1985,1998,0.0
17,183,112,1985,1998,0.0
17,183,115,1985,1998,0.0
17,183,128,1985,1998,21.875
17,183,149,1985,1998,26.08695652173913
17,183,178,1985,1998,20.930232558139537
17,183,182,1985,1998,36.8421052631579
17,183,20007,2014,2021,0.0
17,183,20011,2005,2010,0.0
17,183,20011,2010,2016,17.142857142857142
17,183,20021,2001,2006,0.0
17,183,20021,2006,2011,59.09090909090909
17,183,20021,2011,2017,0.0
17,183,20021,2017,2024,0.0
17,183,20025,2003,2008,0.0
17,183,20025,2008,2013,0.0
17,183,20025,2013,2020,7.5
17,183,20044,2003,2008,0.0
17,183,20044,2008,2013,0.0
17,183,20065,2004,2009,0.0
17,183,20068,2003,2008,0.0
17,183,20068,2008,2013,0.0
17,183,20068,2013,2020,0.0
17,183,20105,2005,2010,0.0
17,183,20105,2010,2016,0.0
17,183,20105,2016,2023,23.80952380952381
17,183,20116,2003,2008,0.0
17,183,20116,2008,2013,2.9411764705882355
17,183,20116,2013,2020,6.0606060606060606
17,183,20132,2006,2011,0.0
17,183,20132,2011,2017,0.0
17,183,20132,2017,2024,0.0
17,183,20201,2002,2007,0.0
17,183,20201,2007,2012,6.666666666666667
17,183,20201,2012,2018,7.142857142857143
17,185,11,1985,1998,0.0
17,185,21,1985,1998,0.0
17,185,27,1985,1998,0.0
17,185,43,1985,1998,23.076923076923077
17,185,20015,2004,2009,0.0
17,185,20015,2009,2014,0.0
17,185,20015,2014,2021,20.0
17,187,2,1985,1998,0.0
17,187,10,1985,1998,25.806451612903224
17,187,22,1985,1998,0.0
17,187,32,1985,1998,0.0
17,187,33,1985,1998,0.0
17,187,60,1985,1998,0.0
17,187,61,1985,1998,39.130434782608695
17,187,20009,2004,2009,0.0
17,187,20022,2005,2010,40.0
17,187,20022,2010,2023,66.66666666666667
17,187,20040,2002,2007,0.0
17,187,20040,2007,2012,0.0
17,187,20040,2012,2019,0.0
17,187,20062,2004,2009,0.0
17,187,20062,2009,2014,2.3255813953488373
17,187,20062,2014,2021,2.380952380952381
17,187,20065,2005,2010,0.0
17,187,20065,2010,2016,0.0
17,187,20065,2016,2023,0.0
17,187,20086,2002,2007,0.0
17,187,20086,2007,2012,3.5714285714285716
17,187,20086,2012,2018,0.0
17,187,20095,2004,2009,15.384615384615385
17,187,20095,2009,2015,0.0
17,187,20095,2015,2022,0.0
17,189,2,1985,1998,9.523809523809524
17,189,6,1985,1998,15.384615384615385
17,189,10,1985,1998,0.0
17,189,19,1985,1998,39.473684210526315
17,189,50,1985,1998,7.142857142857143
17,189,52,1985,1998,29.62962962962963
17,189,53,1985,1998,0.0
17,189,61,1985,1998,0.0
17,189,65,1985,1998,23.333333333333332
17,189,73,1985,1998,4.3478260869565215
17,189,78,1985,1998,27.77777777777778
17,189,81,1985,1998,0.0
17,189,90,1985,1998,22.5
17,189,103,1985,1998,40.0
17,189,109,1985,1998,0.0
17,189,20018,2002,2007,0.0
17,189,20018,2007,2012,2.5641025641025643
17,189,20032,2001,2016,90.47619047619048
17,189,20032,2016,2023,0.0
17,189,20052,2005,2010,15.151515151515152
17,189,20052,2010,2016,3.5714285714285716
17,189,20052,2016,2023,0.0
17,189,20060,2004,2009,0.0
17,189,20060,2009,2014,0.0
17,189,20060,2014,2021,3.7037037037037037
17,189,20075,2002,2007,0.0
17,189,20075,2007,2012,14.814814814814815
17,189,20075,2012,2018,0.0
17,189,20093,2001,2006,0.0
17,189,20093,2006,2011,0.0
17,189,20093,2011,2017,0.0
17,189,20093,2017,2024,0.0
17,189,20098,2004,2009,7.142857142857143
17,189,20098,2009,2015,15.384615384615385
17,189,20112,2005,2010,25.0
17,189,20112,2010,2015,0.0
17,189,20112,2015,2022,0.0
17,189,20120,2002,2007,0.0
17,189,20120,2007,2012,0.0
17,189,20120,2012,2018,9.375
17,191,6,1985,1998,25.0
17,191,16,1985,1998,25.58139534883721
17,191,19,1985,1998,21.05263157894737
17,191,27,1985,1998,29.032258064516128
17,191,30,1985,1998,0.0
17,191,31,1985,1998,28.571428571428573
17,191,32,1985,1998,0.0
17,191,35,1985,1998,0.0
17,191,46,1985,1998,17.142857142857142
17,191,66,1985,1998,18.181818181818183
17,191,85,1985,1998,0.0
17,191,97,1985,1998,44.44444444444444
17,191,112,1985,1998,0.0
17,191,120,1985,1998,0.0
17,191,129,1985,1998,0.0
17,191,133,1985,1998,0.0
17,191,20024,2006,2011,0.0
17,191,20024,2011,2018,16.666666666666668
17,191,20025,2005,2010,0.0
17,191,20025,2010,2015,0.0
17,191,20025,2015,2022,0.0
17,191,20031,2001,2006,0.0
17,191,20031,2006,2011,3.8461538461538463
17,191,20031,2011,2016,14.0
17,191,20031,2016,2023,13.953488372093023
17,191,20040,2017,2024,0.0
17,191,20041,2003,2008,0.0
17,191,20041,2008,2013,0.0
17,191,20041,2013,2020,12.195121951219512
17,191,20055,2009,2015,0.0
17,191,20055,2015,2022,75.0
17,191,20059,2002,2007,3.8461538461538463
17,191,20059,2007,2012,0.0
17,191,20059,2012,2018,0.0
17,191,20060,2015,2022,0.0
17,191,20074,2001,2006,0.0
17,191,20074,2006,2011,7.407407407407407
17,191,20074,2011,2017,0.0
17,191,20074,2017,2024,0.0
17,191,20076,2006,2011,0.0
17,191,20076,2011,2017,11.11111111111111
17,191,20076,2017,2024,0.0
17,191,20077,2004,2009,0.0
17,191,20077,2009,2014,0.0
17,191,20077,2014,2021,12.5
17,191,20078,2004,2009,18.75
17,191,20078,2009,2014,11.538461538461538
17,191,20091,2002,2007,0.0
17,191,20091,2007,2012,0.0
17,191,20091,2012,2018,0.0
17,191,20098,2005,2010,0.0
17,191,20098,2010,2015,0.0
17,191,20098,2015,2022,6.896551724137931
17,191,20117,2003,2008,0.0
17,191,20117,2008,2013,3.225806451612903
17,191,20117,2013,2019,0.0
17,191,20127,2005,2010,0.0
17,191,20127,2010,2016,0.0
17,191,20127,2016,2023,0.0
17,191,20130,2005,2010,0.0
17,191,20200,2008,2013,0.0
17,191,20200,2013,2019,0.0
17,193,4,1985,1998,0.0
17,193,11,1985,1998,11.538461538461538
17,193,27,1985,1998,0.0
17,193,41,1985,1998,32.0
17,193,64,1985,1998,58.8235294117647
17,193,71,1985,1998,27.027027027027028
17,193,73,1985,1998,0.0
17,193,77,1985,1998,34.285714285714285
